Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
4006.a3.txt,1939.71,1061.6,943.64,498.03,4,4,4
5048.a3.txt,1891.25,1111.11,673.76,449.17,7,7,7
5047.a3.txt,2219.14,998.61,846.05,471.57,2,2,2
4044.a3.txt,1752.43,1460.36,820.58,653.69,1,1,1
1007.a3.txt,2014.74,1154.79,687.96,651.11,1,1,1
4043.a3.txt,1636.36,1248.48,727.27,824.24,3,3,3
1036.a3.txt,2038.83,970.87,655.34,461.17,2,2,2
3042.a3.txt,1514.75,1327.08,697.05,683.65,1,1,1
0195.a3.txt,1952.74,970.15,410.45,634.33,3,3,3
0131.a3.txt,2107.23,1072.32,685.79,698.25,1,1,1
2026.a3.txt,1700.91,1152.97,525.11,490.87,1,1,1
1088.a3.txt,2010.58,1216.93,603.17,423.28,2,2,2
5027.a3.txt,1936.99,991.83,688.45,665.11,1,1,1
0136.a3.txt,2025.32,1208.29,621.4,437.28,2,2,2
0162.a3.txt,2322.1,848.94,749.06,399.5,1,1,1
0139.a3.txt,1971.65,1288.66,644.33,347.94,1,1,1
2041.a3.txt,1915.37,1247.22,601.34,434.3,5,5,5
3062.a3.txt,2288.46,1038.46,798.08,567.31,4,4,4
1022.a3.txt,2184.99,1219.84,710.46,388.74,3,3,3
1021.a3.txt,1765.58,1246.29,593.47,415.43,3,3,3
2031.a3.txt,1484.29,1180.93,769.23,671.72,5,5,5
4014.a3.txt,2044.89,1072.32,822.94,411.47,8,8,8
1070.a3.txt,2120.81,1275.17,644.3,483.22,4,4,4
4032.a3.txt,1565.97,1109.74,789.15,542.54,4,4,4
2030.a3.txt,2266.14,1278.0,487.48,382.08,3,3,3
2011.a3.txt,2322.34,1065.99,672.59,368.02,2,2,2
1020.a3.txt,2015.28,1107.93,620.82,563.51,2,2,2
0196.a3.txt,2004.5,1216.22,720.72,337.84,3,3,3
0176.a3.txt,2162.49,1039.43,477.9,394.27,4,4,4
1077.a3.txt,2311.69,1038.96,831.17,467.53,3,3,3
4036.a3.txt,1741.02,1131.66,696.41,598.48,5,5,5
1109.a3.txt,1901.64,1295.08,721.31,540.98,1,1,1
0199.a3.txt,1887.02,1093.75,588.94,540.87,4,4,4
5012.a3.txt,2222.22,1203.7,763.89,393.52,4,4,4
4009.a3.txt,1666.67,1327.16,570.99,478.4,1,1,1
0190.a3.txt,1515.15,1234.57,527.5,460.16,5,5,5
5039.a3.txt,1993.28,1164.61,727.88,481.52,9,9,9
0188.a3.txt,1697.88,1198.5,699.13,549.31,3,3,3
3044.a3.txt,1827.47,964.81,624.29,374.57,8,8,8
2063.a3.txt,2122.09,1322.67,494.19,334.3,1,1,1
4001.a3.txt,1799.52,1026.57,942.03,785.02,2,2,2
1098.a3.txt,1712.6,1181.1,393.7,492.13,10,10,10
5041.a3.txt,1910.11,1039.33,688.2,435.39,6,6,6
0149.a3.txt,2095.72,1145.76,558.38,623.64,1,1,1
1067.a3.txt,1598.84,1119.19,813.95,363.37,6,6,6
0187.a3.txt,1676.94,961.78,887.79,456.23,8,8,8
1058.a3.txt,2418.81,1142.22,593.51,459.13,4,4,4
0107.a3.txt,2248.45,1018.63,844.72,447.2,5,5,5
2040.a3.txt,2242.5,1069.1,586.7,247.72,2,2,2
5018.a3.txt,1389.22,1197.6,538.92,514.97,5,5,5
3040.a3.txt,1833.71,1230.07,694.76,683.37,4,4,4
0234.a3.txt,1821.76,1100.92,563.56,406.29,7,7,7
1069.a3.txt,1879.95,826.73,634.2,385.05,7,7,7
2062.a3.txt,1880.67,1322.96,622.57,428.02,1,1,1
0193.a3.txt,1980.07,1245.33,572.85,386.05,5,5,5
0103.a3.txt,2000.0,900.0,1028.57,600.0,9,9,9
5032.a3.txt,1930.05,1386.01,621.76,673.58,2,2,2
0142.a3.txt,2137.55,1152.42,966.54,278.81,1,1,1
0203.a3.txt,2345.24,1119.05,761.9,380.95,5,5,5
2015.a3.txt,2090.32,812.9,567.74,567.74,4,4,4
5046.a3.txt,2192.65,1254.75,595.69,494.3,2,2,2
2021.a3.txt,1951.22,1170.73,865.85,560.98,4,4,4
1023.a3.txt,1759.06,1012.79,660.98,831.56,4,4,4
0111.a3.txt,1919.06,1135.77,548.3,378.59,4,4,4
0207.a3.txt,1653.85,1269.23,615.38,294.87,2,2,2
1003.a3.txt,2230.33,1175.99,713.71,446.07,5,5,5
4012.a3.txt,1946.9,1251.58,619.47,442.48,3,3,3
5033.a3.txt,1500.63,1122.32,731.4,554.85,3,3,3
0119.a3.txt,2098.91,1073.58,711.7,458.38,4,4,4
4029.a3.txt,1851.85,1005.29,634.92,489.42,5,5,5
0219.a3.txt,2127.11,1206.23,583.66,583.66,3,3,3
0206.a3.txt,2250.33,1051.93,599.2,319.57,5,5,5
2056.a3.txt,1886.34,1124.55,507.86,665.05,4,4,4
0215.a3.txt,1750.84,1254.21,446.13,404.04,6,6,6
0231.a3.txt,2320.3,1021.44,680.96,453.97,1,1,1
0174.a3.txt,1906.72,1124.83,1097.39,425.24,1,1,1
0106.a3.txt,2197.8,940.17,757.02,573.87,3,3,3
5005.a3.txt,1891.57,1168.67,614.46,554.22,2,2,2
0171.a3.txt,1782.28,1270.01,597.65,576.31,3,3,3
3015.a3.txt,1942.92,998.9,1009.88,603.73,1,1,1
0177.a3.txt,1853.07,975.88,690.79,668.86,4,4,4
1055.a3.txt,1776.58,1197.85,686.41,551.82,5,5,5
2071.a3.txt,1931.65,1203.57,534.92,520.06,2,2,2
0189.a3.txt,1919.64,1151.79,553.57,500.0,1,1,1
3041.a3.txt,1923.08,1240.69,794.04,471.46,8,8,8
2049.a3.txt,1970.53,1095.76,856.35,478.82,2,2,2
0121.a3.txt,1829.9,992.27,489.69,554.12,3,3,3
0218.a3.txt,1942.79,1239.57,607.87,333.73,2,2,2
0109.a3.txt,1909.55,1231.16,414.57,452.26,1,1,1
0226.a3.txt,1979.75,956.13,494.94,562.43,3,3,3
1005.a3.txt,2024.39,1097.56,670.73,475.61,1,1,1
0165.a3.txt,1765.35,1184.21,570.18,449.56,6,6,6
4017.a3.txt,1780.26,1068.16,864.7,590.03,2,2,2
2017.a3.txt,1882.35,1094.12,647.06,435.29,2,2,2
5031.a3.txt,1726.8,1121.13,618.56,502.58,8,8,8
5008.a3.txt,2148.57,1097.14,742.86,525.71,12,12,12
4030.a3.txt,1699.75,1029.78,595.53,682.38,8,8,8
4015.a3.txt,1849.87,1166.22,482.57,697.05,2,2,2
2032.a3.txt,2125.15,1062.57,743.8,436.84,3,3,3
1060.a3.txt,1861.58,1109.79,715.99,513.13,2,2,2
0179.a3.txt,2288.73,1138.5,539.91,387.32,4,4,4
5015.a3.txt,1825.19,1105.4,874.04,539.85,2,2,2
4005.a3.txt,2298.85,1123.88,664.11,498.08,3,3,3
0213.a3.txt,1765.39,1358.89,778.16,406.5,1,1,1
5043.a3.txt,1888.11,1235.43,734.27,512.82,8,8,8
0105.a3.txt,1626.73,1286.25,643.13,731.4,3,3,3
2057.a3.txt,1761.01,1132.08,775.68,461.22,5,5,5
1081.a3.txt,1638.27,878.11,786.37,471.82,2,2,2
4045.a3.txt,1737.74,1098.08,575.69,458.42,4,4,4
0236.a3.txt,1897.81,1240.88,510.95,656.93,3,3,3
0186.a3.txt,1860.17,1036.2,786.52,724.09,4,4,4
4002.a3.txt,2228.77,931.6,601.42,530.66,4,4,4
5001.a3.txt,1838.96,935.8,750.82,609.36,3,3,3
0232.a3.txt,1811.51,1260.71,771.11,440.64,3,3,3
5003.a3.txt,1660.28,1034.48,894.0,830.14,1,1,1
1068.a3.txt,1934.1,1275.07,601.72,444.13,3,3,3
2022.a3.txt,1700.96,1097.39,644.72,548.7,1,1,1
2014.a3.txt,2024.42,1057.99,661.24,651.07,5,5,5
4046.a3.txt,1871.86,1092.96,615.58,552.76,3,3,3
1057.a3.txt,1729.49,1130.82,720.62,487.8,2,2,2
4024.a3.txt,1717.17,1021.32,841.75,549.94,8,8,8
0115.a3.txt,2164.95,1159.79,657.22,721.65,1,1,1
2060.a3.txt,1891.89,1024.77,641.89,405.41,4,4,4
1065.a3.txt,1937.02,1106.87,658.4,562.98,4,4,4
0182.a3.txt,2074.16,1077.64,648.9,579.37,3,3,3
2000.a3.txt,2154.96,883.78,641.65,302.66,2,2,2
4023.a3.txt,1895.01,1024.33,742.64,665.81,2,2,2
0168.a3.txt,1675.26,1211.34,631.44,502.58,5,5,5
0130.a3.txt,1569.97,967.01,682.59,705.35,5,5,5
0120.a3.txt,2115.66,1029.62,860.37,521.86,2,2,2
1052.a3.txt,2199.69,1107.64,655.23,327.61,2,2,2
0216.a3.txt,2358.49,908.02,683.96,448.11,3,3,3
1050.a3.txt,2163.89,1088.35,627.4,422.54,2,2,2
3067.a3.txt,1862.53,1175.17,820.4,521.06,4,4,4
5024.a3.txt,1457.45,1085.11,521.28,500.0,8,8,8
0127.a3.txt,1862.07,1006.9,689.66,551.72,10,10,10
0133.a3.txt,1783.18,992.91,516.72,628.17,9,9,9
2016.a3.txt,2222.22,939.39,464.65,333.33,16,16,16
1102.a3.txt,2078.72,1082.41,528.91,528.91,3,3,3
3037.a3.txt,2096.42,993.43,905.77,525.93,8,8,8
0104.a3.txt,1652.07,1076.35,613.27,538.17,3,3,3
0135.a3.txt,2010.05,1092.96,640.7,414.57,2,2,2
3072.a3.txt,2332.36,1098.15,621.96,534.5,4,4,4
0118.a3.txt,2511.01,1086.64,866.37,323.05,3,3,3
0122.a3.txt,2321.64,1100.36,677.15,459.49,2,2,2
5009.a3.txt,2268.52,956.79,987.65,586.42,2,2,2
1041.a3.txt,1784.87,1217.49,567.38,342.79,9,9,9
4042.a3.txt,1905.88,1000.0,505.88,435.29,9,9,9
3003.a3.txt,2277.92,1020.23,914.69,360.6,2,2,2
0155.a3.txt,1835.85,1058.32,734.34,453.56,5,5,5
5026.a3.txt,1824.89,1170.89,738.4,453.59,1,1,1
2034.a3.txt,1866.5,1149.57,531.52,778.74,3,3,3
5023.a3.txt,1695.84,1181.62,492.34,722.1,3,3,3
5036.a3.txt,1934.43,1016.39,508.2,393.44,2,2,2
2007.a3.txt,1809.9,1028.65,898.44,455.73,3,3,3
4027.a3.txt,1915.14,1192.66,561.93,516.06,3,3,3
1012.a3.txt,2096.99,1153.34,733.94,445.61,3,3,3
1049.a3.txt,1780.3,1313.13,656.57,580.81,1,1,1
1105.a3.txt,1822.08,1082.53,621.65,493.03,4,4,4
4037.a3.txt,2032.02,1194.58,763.55,394.09,4,4,4
1013.a3.txt,1982.43,1066.5,564.62,414.05,3,3,3
1066.a3.txt,2054.96,1182.8,597.37,465.95,2,2,2
1014.a3.txt,2124.14,1062.07,634.48,317.24,5,5,5
5049.a3.txt,2059.8,1218.16,686.6,442.97,2,2,2
0223.a3.txt,1844.55,1113.69,580.05,614.85,3,3,3
0156.a3.txt,1987.65,1135.8,567.9,407.41,3,3,3
2005.a3.txt,1523.67,1153.85,724.85,665.68,2,2,2
3020.a3.txt,1856.47,1060.84,670.83,452.42,4,4,4
0161.a3.txt,2144.67,913.71,837.56,456.85,1,1,1
1103.a3.txt,1462.62,1072.59,660.89,650.05,8,8,8
1104.a3.txt,2097.24,1210.68,495.71,552.91,4,4,4
2039.a3.txt,2063.13,969.56,653.89,417.14,3,3,3
